"css-175oi2r href","css-9pa8cd src","css-1jxf684","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 5","css-1jxf684 6","css-1jxf684 7","css-175oi2r href 4","css-1jxf684 8","css-1jxf684 9","css-1jxf684 href","css-1jxf684 10","css-1jxf684 12","css-1jxf684 13","css-1jxf684 15","css-146c3p1 2","css-1jxf684 href 2","css-1jxf684 16","r-4qtqp9 src 3","r-4qtqp9 href"
"https://x.com/shiningnjoy","https://pbs.twimg.com/profile_images/1939355924243890176/zhZK77a6_normal.jpg","shining","@shiningnjoy","·","https://x.com/shiningnjoy/status/2049850353571749909","Apr 30","sinyal","Telkomsel","","2","https://x.com/shiningnjoy/status/2049850353571749909/analytics","586","","","Susah banget","di salatiga","","","","","","",""
"https://x.com/aginggie","https://pbs.twimg.com/profile_images/1590679746374815745/T2YOaJlj_normal.jpg","Aginggie Balthazar","@aginggie","·","https://x.com/aginggie/status/2044843230899085728","Apr 17","Sinyal","","tiba-tiba keputus pas war dan sekarang bapuk. Sabaaaaar.","2","https://x.com/aginggie/status/2044843230899085728/analytics","1.6K","@Telkomsel","https://x.com/Telkomsel","","","","","","","","",""
"https://x.com/RevyHA","https://pbs.twimg.com/profile_images/1855471675879653376/DWoTcCcq_normal.jpg","Rep","@RevyHA","·","https://x.com/RevyHA/status/2050459483214844326","May 2","","sinyal","gangguan gatau waktu. Siang² terik begini tiba²","1","https://x.com/RevyHA/status/2050459483214844326/analytics","255","@Telkomsel","https://x.com/Telkomsel","kebiasaan bgt kl","hilang tuh gimana?? Kuota doang mahal, kualitas murahan.","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051229400654590194","May 4","sinyal","Telkomsel","hilang, Kami mohon maaf Kak Vino","1","https://x.com/Telkomsel/status/2051229400654590194/analytics","81","","","Untuk kendala",". Tolong infokan No. IndiHome, No. HP, lokasi (Kel., Kec., Kab./Kota) & No.","lain berkendala sama via DM, agar Kami bantu & privasi data terjaga. Thanks","","Replying to","https://x.com/kittenoss","@kittenoss","https://abs.twimg.com/emoji/v2/svg/1f614.svg","[object Object]"
"https://x.com/membebani_","https://pbs.twimg.com/profile_images/1753277266304643072/3KQTk-U4_normal.jpg","Diggie","@membebani_","·","https://x.com/membebani_/status/2050902337062052324","May 3","telkomsel","sinyal","butut bgt","1","https://x.com/membebani_/status/2050902337062052324/analytics","212","","","apaan bgt si ini","lu","","","","","","",""
"https://x.com/PijahHut68214","https://pbs.twimg.com/profile_images/1810166907078955008/BFJyAGaB_normal.jpg","Ann","@PijahHut68214","·","https://x.com/PijahHut68214/status/2051707457492377963","May 5","sinyal","","makin sering jelek, bubar aja","1","https://x.com/PijahHut68214/status/2051707457492377963/analytics","156","@Telkomsel","https://x.com/Telkomsel","harga makin mahal","","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052019814202482942","May 6","sinyal","Telkomsel","lemah, Kami mohon maaf Kak Syita","","https://x.com/Telkomsel/status/2052019814202482942/analytics","158","","","Untuk kendala",". Tolong infokan No. HP, lokasi (Kel., Kec., Kab./Kota), tgl dan waktu kejadian & No.","lain berkendala sama via DM, agar Kami bantu & privasi data terjaga. Thanks","","Replying to","https://x.com/syitahardiyanti","@syitahardiyanti","https://abs.twimg.com/emoji/v2/svg/1f614.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052659397248315598","11h","Telkomsel","","Untuk kendala sinyalnya, silakan DM nomor","","https://x.com/Telkomsel/status/2052659397248315598/analytics","135","","","Selamat siang Kak Sabiyaa, mohon maaf atas ketidaknyamanan yang terjadi",", waktu kejadian, dan lokasi lengkap agar kami bisa bantu lebih lanjut ya. Terima kasih -Tira","","","Replying to","https://x.com/sleepinchiild","@sleepinchiild","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/fendyyn","https://pbs.twimg.com/profile_images/2035047309873135617/tp6N655A_normal.jpg","Fee - min cek dm","@fendyyn","·","https://x.com/fendyyn/status/2051851526155739257","May 6","","sinyal",":"")","1","https://x.com/fendyyn/status/2051851526155739257/analytics","54","@Telkomsel","https://x.com/Telkomsel","min ceki dm ku lg soal","","","","","","","",""
"https://x.com/ilovezhack","https://pbs.twimg.com/profile_images/2050263994829811712/5viezZDk_normal.jpg","angel","@ilovezhack","·","https://x.com/ilovezhack/status/2051289406762631284","May 4","Sinyal","","","1","https://x.com/ilovezhack/status/2051289406762631284/analytics","49","","","nya sudah balik. Terimakasih","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051231362850738180","May 4","sinyal","Telkomsel","nya, saat ini lokasinya dimana Kak Bayu? Infokan nomor HP, lokasi detail (min. s.d Kelurahan) & nomor","","https://x.com/Telkomsel/status/2051231362850738180/analytics","42","","","Mohon maaf atas kendala","lain yg kendala sama (jika ada) ke DM ya, agar kami bisa bantu cek dan perbaiki","-Nala","","Replying to","https://x.com/bayufirdaus1997","@bayufirdaus1997","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2050581606835130804","May 2","Telkomsel","","Boleh infokan nomor","","https://x.com/Telkomsel/status/2050581606835130804/analytics","205","","","Mohon maaf ya, Kak atas kendala yang dialami.","Kakak, lokasi lengkap dan tipe HP yang dipakai ke DM. Nanti kami bantu cek jaringan di area Kakak supaya sinyal-nya up lagi. Terima kasih. -Sira","","","Replying to","https://x.com/adeliarisna","@adeliarisna","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/prayogabmth","https://pbs.twimg.com/profile_images/1238034742848581632/binXa01W_normal.jpg","Kumis Tipis","@prayogabmth","·","https://x.com/prayogabmth/status/2051648181948359153","May 5","sinyal","","gak kuat , malu kali ahh sama provider sebelah","1","https://x.com/prayogabmth/status/2051648181948359153/analytics","234","@Telkomsel","https://x.com/Telkomsel","Kuota makin mahal, di pake main game aja","","","","","","","",""
"https://x.com/Alanaaafdhlh","https://pbs.twimg.com/profile_images/1747435630462910464/_4iW88UB_normal.jpg","Ike Rachmawati","@Alanaaafdhlh","·","https://x.com/Alanaaafdhlh/status/2050914810053923313","May 3","sinyal","","saya muncul 5G tapi gabisa dipake apa apa ini","1","https://x.com/Alanaaafdhlh/status/2050914810053923313/analytics","83","","","Lama banget kak responnyaa ini daritadi padahal","","","","Replying to","https://x.com/Telkomsel","@Telkomsel","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051632727053713659","May 5","sinyal","Telkomsel","","","https://x.com/Telkomsel/status/2051632727053713659/analytics","60","","","Maafin ya Kak Mayin, kami akan bantu agar","Kakak optimal kembali, boleh infokan nomor dan lokasi berkendalanya ke DM ya Kak","-Kiano","","Replying to","https://x.com/sainthoIe","@sainthoIe","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2050421285684121752","May 2","sinyal","Telkomsel","dan rekomendasiin penawaran paket yang terjangkau. Silakan infoin ke DM Nomor","","https://x.com/Telkomsel/status/2050421285684121752/analytics","68","","","Mohon maaf Kak Alda. Jangan khawatir, Qiya pasti bantu kendala",", Tanggal Jam kejadian, Lokasi lengkap, dan nomor lain dengan kendala sama jika ada","-Qiya","","Replying to","https://x.com/aldapthehorizon","@aldapthehorizon","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/mediocry_","https://pbs.twimg.com/profile_images/2035792003972349952/5Xo3dBgw_normal.jpg","bibil","@mediocry_","·","https://x.com/mediocry_/status/2043701451235770390","Apr 13","sinyal","telkomsel","","1","https://x.com/mediocry_/status/2043701451235770390/analytics","159","","","aduh gila bgt","ini dari siang jelek parah","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052251610869575763","May 7","Telkomsel","","mohon maaf untuk kendala sinyalnya. Kirimkan nomor","1","https://x.com/Telkomsel/status/2052251610869575763/analytics","29","","","Halo Kak",", tanggal waktu mulai kendala dan lokasi (kec,kel,kota/kab) melalui DM agar kami cek lebih lanjut dan privasi data juga tetap terjaga.","-Yui","@Flywith123","Replying to","https://x.com/Flywith123","@Flywith123","https://abs.twimg.com/emoji/v2/svg/1f64f-1f3fc.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052368767930536216","May 7","","",". Mohon maaf ya. Untuk kendala tarif paket dan sinyalnya, boleh konfirmasi dan informasikan nomor HP kakak serta lokasi berkendalanya ke DM ya. Terima kasih","","https://x.com/Telkomsel/status/2052368767930536216/analytics","19","","","Hai Kak","-Remi","","@telvkoo_","Replying to","https://x.com/telvkoo_","@telvkoo_","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052260043211599985","May 7","telkomsel","",", mohon maaf atas kendala sinyalnya. Yuk kirim nomor","","https://x.com/Telkomsel/status/2052260043211599985/analytics","55","","","Kak",",lokasi detail kendala, tgl & jam mulai kejadian lengkapnya ke DM, agar Kami bantu cek dan pastikan penyebabnya. -Uwi","","@ayakashei","Replying to","https://x.com/ayakashei","@ayakashei","","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052009252647313770","May 6","sinyal","","","","https://x.com/Telkomsel/status/2052009252647313770/analytics","45","","","Mohon maaf atas ketidaknyamanannya, Kak","Terkait kendala","yang kurang stabil, boleh diinformasikan lokasi atau daerah tempat Kakak mengalaminya? Agar kami dapat membantu melakukan pengecekan lebih lanjut. Kakak juga dapat mengirimkan nomor HP melalui DM ya.","@villsdaleite","Replying to","https://x.com/villsdaleite","@villsdaleite","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051675404117963105","May 5","","",". Mohon maaf ya. Untuk kendala sinyalnya, mohon coba konfirmasi dan informasikan nomor HP kakak serta lokasi berkendalanya ke DM ya. Terima kasih","","https://x.com/Telkomsel/status/2051675404117963105/analytics","14","","","Hai Kak","-Remi","","@Lygophileee","Replying to","https://x.com/Lygophileee","@Lygophileee","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2048375033911980418","Apr 26","sinyal","Telkomsel","","","https://x.com/Telkomsel/status/2048375033911980418/analytics","38","","","Maafin ya Kak Jeanne jika","Kakak kurang maksimal, boleh lanjutkan interaksinya di DM dengan menginfokan nomor","dan lokasi berkendalanya ya Kak","","Replying to","https://x.com/shoyulmon","@shoyulmon","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2050549994114167262","May 2","Telkomsel","","Boleh infokan nomor","","https://x.com/Telkomsel/status/2050549994114167262/analytics","135","","","Halo, Kak Revan. Mohon maaf ya atas kendala yang dialami.","Kakak, lokasi lengkap dan tipe HP yang dipakai ke DM. Nanti kami bantu cek jaringan di area Kakak supaya sinyal-nya up lagi. Terima kasih. -Sira","","","Replying to","https://x.com/rvnsptr1010","@rvnsptr1010","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/changkynim","https://pbs.twimg.com/profile_images/1591361928298799105/eWj10eon_normal.jpg","rwll♡´･ᴗ･`♡","@changkynim","·","https://x.com/changkynim/status/2051663149263409494","May 5","","sinyal","bajingan, mahal doang sebel tapi","1","https://x.com/changkynim/status/2051663149263409494/analytics","96","@Telkomsel","https://x.com/Telkomsel","sialan ga ada","jelek banget sial","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2050927488914837718","May 3","sinyal","Telkomsel","ga stabil, Kami mohon maaf Kak Ito","","https://x.com/Telkomsel/status/2050927488914837718/analytics","280","","","Untuk kendala",". Tolong infokan No. HP, tgl dan waktu kejadian & No.","lain berkendala sama via DM, agar Kami bantu & privasi data terjaga. Thanks","","Replying to","https://x.com/it0k","@it0k","https://abs.twimg.com/emoji/v2/svg/1f614.svg","[object Object]"
"https://x.com/uty17__","https://pbs.twimg.com/profile_images/1771362219244355584/WmW1W59R_normal.jpg","uty","@uty17__","·","https://x.com/uty17__/status/2050567934356103302","May 2","","sinyal","apa masih bisa digunakan lagi nomornya?","1","https://x.com/uty17__/status/2050567934356103302/analytics","24","@Telkomsel","https://x.com/Telkomsel","malam mau tanya kalo nomor lama gak digunakan terus gak ada","","","","","","","",""
"https://x.com/bafra55_net","https://pbs.twimg.com/profile_images/1491776661485932546/_jL1SR7p_normal.jpg","bafra55.net","@bafra55_net","·","https://x.com/bafra55_net/status/2052827893370429642","12m","Translated from Turkish","Show original","","","https://x.com/bafra55_net/status/2052827893370429642/analytics","42","","","Mysterious cylindrical object washes up on the shore in Sinop's Türkeli! In Türkeli, a cylindrical object that washed ashore on the beach along the Türkeli - Çatalzeytin highway alarmed the citizens. Police teams were dispatched to the area following the report. An examination","","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2049306454625333287","Apr 29","sinyal","Telkomsel","","2","https://x.com/Telkomsel/status/2049306454625333287/analytics","105","","","Mohon maaf, Kak",". Untuk membantu perbaikan kendala","lemah, mohon informasikan nomor","@rido00o","Replying to","https://x.com/rido00o","@rido00o","https://abs.twimg.com/emoji/v2/svg/1f61f.svg","[object Object]"
"https://x.com/Jenojennle","https://pbs.twimg.com/profile_images/1721099992604299264/Q1sKjZ_L_normal.png","Din","@Jenojennle","·","https://x.com/Jenojennle/status/2048723463817601416","Apr 27","sinyal","Telkomsel","","1","https://x.com/Jenojennle/status/2048723463817601416/analytics","106","@Telkomsel","https://x.com/Telkomsel","Apaansi","bikin marah aja","","cek pinned","","","","",""
"https://x.com/09_serli","https://pbs.twimg.com/profile_images/2022715850508374017/W1WrWpTt_normal.jpg","ZeeLiA","@09_serli","·","https://x.com/09_serli/status/2050901069602111924","May 3","sinyal","","?","1","https://x.com/09_serli/status/2050901069602111924/analytics","531","","","Kenaph di daerah jawa sd negri sumangung gak ada","","","","","https://x.com/hashtag/Telkomsel?src=hashtag_click","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051322722479931508","May 4","Telkomsel","sinyal",", pake","","https://x.com/Telkomsel/status/2051322722479931508/analytics","25","","","Kalo Kak","juga ga Kak? Jika ada kendala sama","nya, Kakak bisa infoin nomor","@mikasawty","Replying to","https://x.com/mikasawty","@mikasawty","https://abs.twimg.com/emoji/v2/svg/1f60a.svg","[object Object]"
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051324504429973532","May 4","sinyal","Telkomsel",", Kami mohon maaf Kak Liauw","","https://x.com/Telkomsel/status/2051324504429973532/analytics","74","","","Untuk kendala ga ada",". Tolong infokan No. HP, lokasi (Kel., Kec., Kab./Kota) & No.","lain berkendala sama via DM, agar Kami bantu & privasi data terjaga. Thanks","","Replying to","https://x.com/LiauwTeddy46880","@LiauwTeddy46880","https://abs.twimg.com/emoji/v2/svg/1f614.svg","[object Object]"
